instrument,instrumentLabel,image
http://www.wikidata.org/entity/Q749247,cimbasso,http://commons.wikimedia.org/wiki/Special:FilePath/Cimbasso%20in%20f.jpg
http://www.wikidata.org/entity/Q717407,kayagum,http://commons.wikimedia.org/wiki/Special:FilePath/Gayageum%2012%20string.jpg
http://www.wikidata.org/entity/Q808578,Baroque violin,http://commons.wikimedia.org/wiki/Special:FilePath/Baroque%20violin%20Walter%20Mahr%2C%202010%20-%20Violin%20Joseph%20Chevrier%2C%201889.jpg
http://www.wikidata.org/entity/Q808573,sackbut,http://commons.wikimedia.org/wiki/Special:FilePath/Sackbutt.jpg
http://www.wikidata.org/entity/Q810551,bass saxophone,http://commons.wikimedia.org/wiki/Special:FilePath/Otto%20Lington%20with%20We%20Three.jpg
http://www.wikidata.org/entity/Q646920,arghul,http://commons.wikimedia.org/wiki/Special:FilePath/Arghul%20Egypt.jpg
http://www.wikidata.org/entity/Q812043,bawu,http://commons.wikimedia.org/wiki/Special:FilePath/Bawuphoto.jpg
http://www.wikidata.org/entity/Q808218,baritone saxophone,http://commons.wikimedia.org/wiki/Special:FilePath/Baritone%20Saxophone%20Amati.png
http://www.wikidata.org/entity/Q659216,aerophone,http://commons.wikimedia.org/wiki/Special:FilePath/ButtonAccordeon.jpg
http://www.wikidata.org/entity/Q644440,lap steel guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Fender%20Champion%20lap%20steel%20%40%202010%20TSGA%20Jamboree.jpg
http://www.wikidata.org/entity/Q664055,masenqo,http://commons.wikimedia.org/wiki/Special:FilePath/Azmari%20in%20a%20tejbeit.jpg
http://www.wikidata.org/entity/Q745478,tenorhorn,http://commons.wikimedia.org/wiki/Special:FilePath/Tenorhorn%20001.jpg
http://www.wikidata.org/entity/Q717773,bağlama,http://commons.wikimedia.org/wiki/Special:FilePath/Tamburasaz-Baglamasaz.jpg
http://www.wikidata.org/entity/Q748187,berimbau,http://commons.wikimedia.org/wiki/Special:FilePath/Hn%203berimbau.jpg
http://www.wikidata.org/entity/Q748455,cajón,http://commons.wikimedia.org/wiki/Special:FilePath/Homemade%20caj%C3%B3n.jpg
http://www.wikidata.org/entity/Q842190,taepyeongso,http://commons.wikimedia.org/wiki/Special:FilePath/Taepyeongso.jpg
http://www.wikidata.org/entity/Q656766,alto clarinet,http://commons.wikimedia.org/wiki/Special:FilePath/Yamaha%20Alto%20Clarinet%20YCL-631%20II.jpg
http://www.wikidata.org/entity/Q677921,shawm,http://commons.wikimedia.org/wiki/Special:FilePath/Barocke-Schalmei.png
http://www.wikidata.org/entity/Q656922,sopranino saxophone,http://commons.wikimedia.org/wiki/Special:FilePath/SopraninoSax.jpg
http://www.wikidata.org/entity/Q726306,erhu,http://commons.wikimedia.org/wiki/Special:FilePath/Erhu.png
http://www.wikidata.org/entity/Q840638,tromboon,http://commons.wikimedia.org/wiki/Special:FilePath/Tromboon.jpg
http://www.wikidata.org/entity/Q675382,guan,http://commons.wikimedia.org/wiki/Special:FilePath/Guanzi.jpg
http://www.wikidata.org/entity/Q726303,guzheng,http://commons.wikimedia.org/wiki/Special:FilePath/Guzheng%202020%20by%20Glenn%20Francis.jpg
http://www.wikidata.org/entity/Q752638,barrel organ,http://commons.wikimedia.org/wiki/Special:FilePath/Drehorgel%20Leierkasten%20Charly.jpg
http://www.wikidata.org/entity/Q846109,danso,http://commons.wikimedia.org/wiki/Special:FilePath/Danso.jpg
http://www.wikidata.org/entity/Q733370,valiha,http://commons.wikimedia.org/wiki/Special:FilePath/Valiha%20player%20in%20Ambohimahasoa.jpg
http://www.wikidata.org/entity/Q778999,lur,http://commons.wikimedia.org/wiki/Special:FilePath/Bronse-Lurer-Danmark.png
http://www.wikidata.org/entity/Q639717,trautonium,http://commons.wikimedia.org/wiki/Special:FilePath/Mixtur%20Trautonium.jpg
http://www.wikidata.org/entity/Q678090,12-string guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Yamaha%20FG720S-12.jpg
http://www.wikidata.org/entity/Q719120,classical guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Classical%20Guitar%20two%20views.jpg
http://www.wikidata.org/entity/Q626035,glockenspiel,http://commons.wikimedia.org/wiki/Special:FilePath/Glockenspiel.jpg
http://www.wikidata.org/entity/Q790468,baritone horn,http://commons.wikimedia.org/wiki/Special:FilePath/Be2056%20cdenisgliskman%200.jpg
http://www.wikidata.org/entity/Q685663,electric violin,http://commons.wikimedia.org/wiki/Special:FilePath/Yamaha-sv-100.jpg
http://www.wikidata.org/entity/Q737917,duduk,http://commons.wikimedia.org/wiki/Special:FilePath/Duduk%20%28landscape%29.jpg
http://www.wikidata.org/entity/Q743659,Rhodes piano,http://commons.wikimedia.org/wiki/Special:FilePath/Rhodes%20Mk%20II%2073%20cropped.jpg
http://www.wikidata.org/entity/Q804099,bayan,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%91%D0%B0%D1%8F%D0%BD%20%D0%AD%D1%82%D1%8E%D0%B4%20205.jpg
http://www.wikidata.org/entity/Q645977,komuz,http://commons.wikimedia.org/wiki/Special:FilePath/Kopuz.jpg
http://www.wikidata.org/entity/Q839767,xun,http://commons.wikimedia.org/wiki/Special:FilePath/XUN%20Leo.JPG
http://www.wikidata.org/entity/Q792006,Begena,http://commons.wikimedia.org/wiki/Special:FilePath/Begena%20001.jpg
http://www.wikidata.org/entity/Q808574,baroque trumpet,http://commons.wikimedia.org/wiki/Special:FilePath/Eheiii.jpg
http://www.wikidata.org/entity/Q810475,bass banjo,http://commons.wikimedia.org/wiki/Special:FilePath/Sss%20basslargead%20%28cropped%29.gif
http://www.wikidata.org/entity/Q811075,batá,http://commons.wikimedia.org/wiki/Special:FilePath/Bata%20drums.jpg
http://www.wikidata.org/entity/Q687406,sarod,http://commons.wikimedia.org/wiki/Special:FilePath/Sarod%20001.jpg
http://www.wikidata.org/entity/Q748119,Baroque guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Guitar%20MET%20DP232758.jpg
http://www.wikidata.org/entity/Q816793,bendir,http://commons.wikimedia.org/wiki/Special:FilePath/Bendir.jpg
http://www.wikidata.org/entity/Q669610,MIDI controller,http://commons.wikimedia.org/wiki/Special:FilePath/Evolution%20X-Session%20MIDI%20controller%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q713298,geomungo,http://commons.wikimedia.org/wiki/Special:FilePath/Geomungo.jpg
http://www.wikidata.org/entity/Q779650,helicon,http://commons.wikimedia.org/wiki/Special:FilePath/Helikon-Stowasser-Graz.jpg
http://www.wikidata.org/entity/Q791876,axatse,http://commons.wikimedia.org/wiki/Special:FilePath/Axatse%20Ghana.jpg
http://www.wikidata.org/entity/Q667047,violone,http://commons.wikimedia.org/wiki/Special:FilePath/Violone.jpg
http://www.wikidata.org/entity/Q684058,treble flute,http://commons.wikimedia.org/wiki/Special:FilePath/Treble-flute-case.jpg
http://www.wikidata.org/entity/Q723720,guqin,http://commons.wikimedia.org/wiki/Special:FilePath/ZhongNiShi.jpg
http://www.wikidata.org/entity/Q835877,Hang,http://commons.wikimedia.org/wiki/Special:FilePath/Panart-freies-integrales-hang.jpg
http://www.wikidata.org/entity/Q807780,barbat,http://commons.wikimedia.org/wiki/Special:FilePath/Barbat.jpg
http://www.wikidata.org/entity/Q841005,quena,http://commons.wikimedia.org/wiki/Special:FilePath/Qinakuna.png
http://www.wikidata.org/entity/Q836224,violoncello piccolo,http://commons.wikimedia.org/wiki/Special:FilePath/Josephine%20van%20Lier%20plays%20violoncello%20piccolo.jpg
http://www.wikidata.org/entity/Q736874,tárogató,http://commons.wikimedia.org/wiki/Special:FilePath/Tarogato.jpg
http://www.wikidata.org/entity/Q804161,bajo sexto,http://commons.wikimedia.org/wiki/Special:FilePath/Bajo%20sexto.jpg
http://www.wikidata.org/entity/Q843679,vielle,http://commons.wikimedia.org/wiki/Special:FilePath/Viella2.jpg
http://www.wikidata.org/entity/Q806351,bandola,http://commons.wikimedia.org/wiki/Special:FilePath/Bandolallanera.jpg
http://www.wikidata.org/entity/Q847911,shehnai,http://commons.wikimedia.org/wiki/Special:FilePath/Shehnai.jpg
http://www.wikidata.org/entity/Q810511,basset clarinet,http://commons.wikimedia.org/wiki/Special:FilePath/3%20basset%20cl.jpg
http://www.wikidata.org/entity/Q623509,rebab,http://commons.wikimedia.org/wiki/Special:FilePath/Turkey.Konya027.jpg
http://www.wikidata.org/entity/Q960389,bansuri,http://commons.wikimedia.org/wiki/Special:FilePath/Bansuri%20bamboo%20flute%2023inch.jpg
http://www.wikidata.org/entity/Q863876,biniou,http://commons.wikimedia.org/wiki/Special:FilePath/Biniou-kozh-monte.JPG
http://www.wikidata.org/entity/Q963150,tenor guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Item-tenor-guitar-503%20lg.jpg
http://www.wikidata.org/entity/Q1022301,C melody saxophone,http://commons.wikimedia.org/wiki/Special:FilePath/Conn%20C%20Melody%20Saxophone%201921.jpg
http://www.wikidata.org/entity/Q864989,birbynė,http://commons.wikimedia.org/wiki/Special:FilePath/Birbyne%20front%20back.jpg
http://www.wikidata.org/entity/Q980383,surbahar,http://commons.wikimedia.org/wiki/Special:FilePath/Sur2.jpg
http://www.wikidata.org/entity/Q892076,bonang,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Reeks%20van%20tien%20kleine%20gongs%20naast%20elkaar%20hangend%20in%20een%20frame%20onderdeel%20van%20gamelan%20Slendro%20TMnr%20500-19.jpg
http://www.wikidata.org/entity/Q849052,sheng,http://commons.wikimedia.org/wiki/Special:FilePath/Sheng%20%28Chinese%20mouth%20organ%29.jpg
http://www.wikidata.org/entity/Q1155980,se,http://commons.wikimedia.org/wiki/Special:FilePath/%E5%8F%B0%E5%8D%97%E5%B8%82%E5%AD%94%E5%BB%9F%E6%96%87%E7%89%A9%E6%94%B6%E8%97%8F%20%E6%A8%82%E5%99%A8%E7%91%9F.JPG
http://www.wikidata.org/entity/Q1073120,mark tree,http://commons.wikimedia.org/wiki/Special:FilePath/Meinl%20CH-12%20Chimes.jpg
http://www.wikidata.org/entity/Q1002233,bugarija,http://commons.wikimedia.org/wiki/Special:FilePath/Bugarija%2C%20instrument.png
http://www.wikidata.org/entity/Q850613,buccina,http://commons.wikimedia.org/wiki/Special:FilePath/Buccina%201.png
http://www.wikidata.org/entity/Q1123270,tarka,http://commons.wikimedia.org/wiki/Special:FilePath/Tarka%20vertical.jpg
http://www.wikidata.org/entity/Q891935,bombo legűero,http://commons.wikimedia.org/wiki/Special:FilePath/Bombo%20leg%C3%BCero.jpg
http://www.wikidata.org/entity/Q948603,Russian guitar,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F%20%D1%81%D0%B5%D0%BC%D0%B8%D1%81%D1%82%D1%80%D1%83%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B3%D0%B8%D1%82%D0%B0%D1%80%D0%B0.JPG
http://www.wikidata.org/entity/Q956406,jingle bell,http://commons.wikimedia.org/wiki/Special:FilePath/Inzagera-Africa%20Museum.jpg
http://www.wikidata.org/entity/Q959769,veena,http://commons.wikimedia.org/wiki/Special:FilePath/Rudraveena1.JPG
http://www.wikidata.org/entity/Q1115244,party horn,http://commons.wikimedia.org/wiki/Special:FilePath/Party%20Horn.jpg
http://www.wikidata.org/entity/Q1051772,chordophone,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Duet%20c1635%20by%20Saftleven.jpg
http://www.wikidata.org/entity/Q1134216,corno da caccia,http://commons.wikimedia.org/wiki/Special:FilePath/Corno%20da%20caccia%20modern.jpg
http://www.wikidata.org/entity/Q905244,sikus,http://commons.wikimedia.org/wiki/Special:FilePath/Siku%20%2810%29.jpg
http://www.wikidata.org/entity/Q1130464,Calabrian lira,http://commons.wikimedia.org/wiki/Special:FilePath/Lira%20calabrese.JPG
http://www.wikidata.org/entity/Q1140792,Croix Sonore,http://commons.wikimedia.org/wiki/Special:FilePath/Croix%20Sonore%20Jon%20B%201.jpg
http://www.wikidata.org/entity/Q940274,surdo,http://commons.wikimedia.org/wiki/Special:FilePath/Olodum-drummers.jpg
http://www.wikidata.org/entity/Q1144761,musical saw,http://commons.wikimedia.org/wiki/Special:FilePath/Zingzaag.jpg
http://www.wikidata.org/entity/Q1024962,cabrette,http://commons.wikimedia.org/wiki/Special:FilePath/Cabreta.jpg
http://www.wikidata.org/entity/Q1098974,folding harpsichord,http://commons.wikimedia.org/wiki/Special:FilePath/Clavecin%20bris%C3%A9.jpg
http://www.wikidata.org/entity/Q1026087,Cajun accordion,http://commons.wikimedia.org/wiki/Special:FilePath/AccordionFront.png
http://www.wikidata.org/entity/Q1046018,Northumbrian smallpipes,http://commons.wikimedia.org/wiki/Special:FilePath/Tickell%202004.jpg
http://www.wikidata.org/entity/Q1114297,bass trumpet,http://commons.wikimedia.org/wiki/Special:FilePath/Thein%20bass%20trumpet%20in%20C%20with%204%20rotary%20valves.png
http://www.wikidata.org/entity/Q1143814,dutar,http://commons.wikimedia.org/wiki/Special:FilePath/Dutar1.jpg
http://www.wikidata.org/entity/Q877239,yangqin,http://commons.wikimedia.org/wiki/Special:FilePath/Yangqin%2C%20MIM%20PHX.jpg
http://www.wikidata.org/entity/Q893045,Boomwhacker,http://commons.wikimedia.org/wiki/Special:FilePath/Boomwhaker%20diatonic.jpg
http://www.wikidata.org/entity/Q930367,crumhorn,http://commons.wikimedia.org/wiki/Special:FilePath/Britannica%20Cromorne%20Bass%20Tournebout.png
http://www.wikidata.org/entity/Q1112687,keytar,http://commons.wikimedia.org/wiki/Special:FilePath/Monster%20Ball%20Money%20Honey.jpg
http://www.wikidata.org/entity/Q1127899,gyaling,http://commons.wikimedia.org/wiki/Special:FilePath/Ghyaling%20%28Wooden%20oboe%2C%20double%20reed%20-%20Rgya-gling%29.png
http://www.wikidata.org/entity/Q862501,Ondes Martenot,http://commons.wikimedia.org/wiki/Special:FilePath/Ondes%20martenot.jpg
http://www.wikidata.org/entity/Q1050106,handchime,http://commons.wikimedia.org/wiki/Special:FilePath/Hand%20Chimes.jpg
http://www.wikidata.org/entity/Q930531,flamenco guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Alhambra%203f.jpg
http://www.wikidata.org/entity/Q1124382,diple,http://commons.wikimedia.org/wiki/Special:FilePath/Sviranje%20dipli.JPG
http://www.wikidata.org/entity/Q1158229,damaru,http://commons.wikimedia.org/wiki/Special:FilePath/Tambour%20Damaru%20%28British%20Museum%29%20%288697430998%29.jpg
http://www.wikidata.org/entity/Q1137869,xalam,http://commons.wikimedia.org/wiki/Special:FilePath/Diffa%20Niger%20Griot%20DSC%200177.jpg
http://www.wikidata.org/entity/Q944412,Kinnor,http://commons.wikimedia.org/wiki/Special:FilePath/Kinnorancient.png
http://www.wikidata.org/entity/Q1051805,cavaquinho,http://commons.wikimedia.org/wiki/Special:FilePath/Cavaquinho%20close%20up.jpg
http://www.wikidata.org/entity/Q1129755,steel tongue drum,http://commons.wikimedia.org/wiki/Special:FilePath/Steel%20tongue%20drum%20laying%20on%20the%20grass.jpg
http://www.wikidata.org/entity/Q941492,domra,http://commons.wikimedia.org/wiki/Special:FilePath/Domra-topview2.png
http://www.wikidata.org/entity/Q1082843,trutruka,http://commons.wikimedia.org/wiki/Special:FilePath/Instrument%20Mapuche.JPG
http://www.wikidata.org/entity/Q934675,kissar,http://commons.wikimedia.org/wiki/Special:FilePath/COLLECTIE%20TROPENMUSEUM%20Lier%20met%206%20snaren%20TMnr%202309-66.jpg
http://www.wikidata.org/entity/Q936590,dholak,http://commons.wikimedia.org/wiki/Special:FilePath/Dholak.jpg
http://www.wikidata.org/entity/Q1136507,electric piano,http://commons.wikimedia.org/wiki/Special:FilePath/6f%201.png
http://www.wikidata.org/entity/Q1078965,badulka,http://commons.wikimedia.org/wiki/Special:FilePath/Gdulka-bow%20copy.jpg
http://www.wikidata.org/entity/Q1147128,gusli,http://commons.wikimedia.org/wiki/Special:FilePath/Gusli%20tradition.png
http://www.wikidata.org/entity/Q1149847,clavecin électrique,http://commons.wikimedia.org/wiki/Special:FilePath/Clavecin%20%C3%A9lectrique.jpg
http://www.wikidata.org/entity/Q1136653,monochord,http://commons.wikimedia.org/wiki/Special:FilePath/Monochord2.jpg
http://www.wikidata.org/entity/Q936762,lamellophone,http://commons.wikimedia.org/wiki/Special:FilePath/TrebleKalimba.jpg
http://www.wikidata.org/entity/Q949708,hne,http://commons.wikimedia.org/wiki/Special:FilePath/Burmese%20Hne.jpg
http://www.wikidata.org/entity/Q1074981,splash cymbal,http://commons.wikimedia.org/wiki/Special:FilePath/Splash%20cymbalDK.JPG
http://www.wikidata.org/entity/Q922001,zhonghu,http://commons.wikimedia.org/wiki/Special:FilePath/Zhonghuplayer.jpg
http://www.wikidata.org/entity/Q864778,quray,http://commons.wikimedia.org/wiki/Special:FilePath/Quraybash.jpg
http://www.wikidata.org/entity/Q1146067,dizi,http://commons.wikimedia.org/wiki/Special:FilePath/Dizi%28F%29.jpg
http://www.wikidata.org/entity/Q1753689,Rauschpfeife,http://commons.wikimedia.org/wiki/Special:FilePath/Rausch%20SopAlt1.JPG
http://www.wikidata.org/entity/Q1783263,contrabass saxophone,http://commons.wikimedia.org/wiki/Special:FilePath/Orsi%20Contrabass%20Saxophone%20%281999%29.jpg
http://www.wikidata.org/entity/Q1760249,ryūteki,http://commons.wikimedia.org/wiki/Special:FilePath/Ryuteki.jpeg
http://www.wikidata.org/entity/Q2394487,Tarota,http://commons.wikimedia.org/wiki/Special:FilePath/Tarota.png
http://www.wikidata.org/entity/Q1914926,mbira dza vadzimu,http://commons.wikimedia.org/wiki/Special:FilePath/Mbira%20dzavadzimu%20in%20deze.jpg
http://www.wikidata.org/entity/Q2035157,balaban,http://commons.wikimedia.org/wiki/Special:FilePath/Balaban%20Azerbaijani.JPG
http://www.wikidata.org/entity/Q1757829,natural horn,http://commons.wikimedia.org/wiki/Special:FilePath/Natural%20Horn%20%28instrument%29.JPG
http://www.wikidata.org/entity/Q1879664,spoons,http://commons.wikimedia.org/wiki/Special:FilePath/16er%20Buam%2C%20Klaus%20P.%20Steurer%20with%20his%20wooden%20spoons%2020090426%20191.jpg
http://www.wikidata.org/entity/Q1786674,krar,http://commons.wikimedia.org/wiki/Special:FilePath/Kissar%20SAM%209.jpg
http://www.wikidata.org/entity/Q1678302,hunting horn,http://commons.wikimedia.org/wiki/Special:FilePath/Hunters%20signal%20horn-Sygnalowka.jpg
http://www.wikidata.org/entity/Q2242097,Firebird,http://commons.wikimedia.org/wiki/Special:FilePath/Firebird-original-resolution.jpg
http://www.wikidata.org/entity/Q1802897,csakan,http://commons.wikimedia.org/wiki/Special:FilePath/%22Czakan%22%20im%20%C3%96sterreichischen%20Blasmusikmuseum%20Oberw%C3%B6lz%20Steiermark.jpg
http://www.wikidata.org/entity/Q1975355,shō,http://commons.wikimedia.org/wiki/Special:FilePath/Gifujyou5846.JPG
http://www.wikidata.org/entity/Q1926466,mezzo-soprano saxophone,http://commons.wikimedia.org/wiki/Special:FilePath/Saxalto%26mezzo.jpg
http://www.wikidata.org/entity/Q1744357,keyed bugle,http://commons.wikimedia.org/wiki/Special:FilePath/Klappenhorn%20in%20C%20-Museum%20f%C3%BCr%20Kunst%20und%20Gewerbe%20Hamburg-1912.1543.tif
http://www.wikidata.org/entity/Q2312868,dōtaku,http://commons.wikimedia.org/wiki/Special:FilePath/DotakuBronzeBellLateYayoi3rdCenturyCE.jpg
http://www.wikidata.org/entity/Q1901997,flabiol,http://commons.wikimedia.org/wiki/Special:FilePath/Flabiol%20Sans.png
http://www.wikidata.org/entity/Q1751598,Tamborim,http://commons.wikimedia.org/wiki/Special:FilePath/Tamborim.JPG
http://www.wikidata.org/entity/Q1703491,ngoni,http://commons.wikimedia.org/wiki/Special:FilePath/Ngoni%202011.JPG
http://www.wikidata.org/entity/Q1820831,Galician gaita,http://commons.wikimedia.org/wiki/Special:FilePath/Gaita%20de%20Ant%C3%B3n%20Corral.jpg
http://www.wikidata.org/entity/Q2542348,triple harp,http://commons.wikimedia.org/wiki/Special:FilePath/Welsh%20triple%20harp.jpg
http://www.wikidata.org/entity/Q1905735,Martinstrompete,http://commons.wikimedia.org/wiki/Special:FilePath/Schalmei%20Martinstrompete%202.jpg
http://www.wikidata.org/entity/Q1709776,jouhikko,http://commons.wikimedia.org/wiki/Special:FilePath/Chadwickjouhikko.jpg
http://www.wikidata.org/entity/Q1790046,crotalum,http://commons.wikimedia.org/wiki/Special:FilePath/Altes%20Museum%20-%20Antikensammlung%20099.JPG
http://www.wikidata.org/entity/Q1818847,esraj,http://commons.wikimedia.org/wiki/Special:FilePath/Dilruba%20detail.jpg
http://www.wikidata.org/entity/Q2045021,clash cymbals,http://commons.wikimedia.org/wiki/Special:FilePath/Aaclashcymbals.jpg
http://www.wikidata.org/entity/Q2164192,Great Highland bagpipe,http://commons.wikimedia.org/wiki/Special:FilePath/Great%20Highlands%20Bagpipe%20001.jpg
http://www.wikidata.org/entity/Q2574301,teponaztli,http://commons.wikimedia.org/wiki/Special:FilePath/Two%20Teponaztli.jpg
http://www.wikidata.org/entity/Q2563510,steel-string acoustic guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Gibson%20SJ200.jpg
http://www.wikidata.org/entity/Q2613413,Moonlander,http://commons.wikimedia.org/wiki/Special:FilePath/Moonlander.jpg
http://www.wikidata.org/entity/Q2405825,tautirut,http://commons.wikimedia.org/wiki/Special:FilePath/Eskimo%20fiddle%20Turner%201894%20p259.png
http://www.wikidata.org/entity/Q2442891,Đàn môi,http://commons.wikimedia.org/wiki/Special:FilePath/Bass%20Dan%20Moi.jpg
http://www.wikidata.org/entity/Q2606377,conch,http://commons.wikimedia.org/wiki/Special:FilePath/Corn%20mar%C3%AD%20dels%20llaguters%20al%20riu%20Ebre.jpg
http://www.wikidata.org/entity/Q2096201,seven-string guitar,http://commons.wikimedia.org/wiki/Special:FilePath/Seven-string-guitar.jpg
http://www.wikidata.org/entity/Q2081927,pate,http://commons.wikimedia.org/wiki/Special:FilePath/Pate%20Drum.JPG
http://www.wikidata.org/entity/Q1805401,langspil,http://commons.wikimedia.org/wiki/Special:FilePath/Langspil.jpg
http://www.wikidata.org/entity/Q2542042,waldzither,http://commons.wikimedia.org/wiki/Special:FilePath/Hamburger%20waldzither.jpg
http://www.wikidata.org/entity/Q1809626,laúd,http://commons.wikimedia.org/wiki/Special:FilePath/La%C3%BAd%20espa%C3%B1ol.jpg
http://www.wikidata.org/entity/Q2300910,tiple,http://commons.wikimedia.org/wiki/Special:FilePath/Tiple.jpg
http://www.wikidata.org/entity/Q2059671,diddley bow,http://commons.wikimedia.org/wiki/Special:FilePath/DiddleyBow.jpg
http://www.wikidata.org/entity/Q2227437,suction reed organ,http://commons.wikimedia.org/wiki/Special:FilePath/Parlor%20organ%2C%20Estey%20Organ%20Company%2C%20Brattleboro%20VT%2C%20c.%201882%2C%20walnut%2C%20pine%2C%20steel%2C%20painted%20and%20gilt%20with%20ivory%20and%20ebony%20keys%20-%20Bennington%20Museum%20-%20Bennington%2C%20VT%20-%20DSC09091.JPG
http://www.wikidata.org/entity/Q1986655,shvi,http://commons.wikimedia.org/wiki/Special:FilePath/Shvi.jpg
http://www.wikidata.org/entity/Q1823485,kacapi,http://commons.wikimedia.org/wiki/Special:FilePath/Kacapi-rincik-covered.jpg
http://www.wikidata.org/entity/Q2152657,double reed instrument,http://commons.wikimedia.org/wiki/Special:FilePath/Zournas.jpg
http://www.wikidata.org/entity/Q1679135,Midwinter horn,http://commons.wikimedia.org/wiki/Special:FilePath/Midwinterhoorn1.jpg
http://www.wikidata.org/entity/Q2096912,suona,http://commons.wikimedia.org/wiki/Special:FilePath/B-Suonas.JPG
http://www.wikidata.org/entity/Q1751664,orpharion,http://commons.wikimedia.org/wiki/Special:FilePath/Orpharion.jpg
http://www.wikidata.org/entity/Q1755559,tible,http://commons.wikimedia.org/wiki/Special:FilePath/Llu%C3%ADs%20Pujals%20-%20Tible.jpg
http://www.wikidata.org/entity/Q2353374,Cross-strung harp,http://commons.wikimedia.org/wiki/Special:FilePath/Chromatic%20Harp.jpg
http://www.wikidata.org/entity/Q1672931,Irish flute,http://commons.wikimedia.org/wiki/Special:FilePath/IrishFlute.jpg
http://www.wikidata.org/entity/Q2564890,piccolo bass,http://commons.wikimedia.org/wiki/Special:FilePath/A%201963%20Hofner%20Model%20185%20Bass%20converted%20to%20Piccolo%20Tuning.jpg
http://www.wikidata.org/entity/Q2132068,shaken idiophone,http://commons.wikimedia.org/wiki/Special:FilePath/Chocalho.JPG
http://www.wikidata.org/entity/Q2029807,organetto,http://commons.wikimedia.org/wiki/Special:FilePath/Organetto.jpg
http://www.wikidata.org/entity/Q1683429,jarana jarocha,http://commons.wikimedia.org/wiki/Special:FilePath/Jarana%20de%20frente.JPG
http://www.wikidata.org/entity/Q2569413,Ten-string guitar,http://commons.wikimedia.org/wiki/Special:FilePath/JME%20ten%20string%20guitar.jpg
http://www.wikidata.org/entity/Q1860805,sanxian,http://commons.wikimedia.org/wiki/Special:FilePath/Sanxian.gif
http://www.wikidata.org/entity/Q1727254,rih,http://commons.wikimedia.org/wiki/Special:FilePath/%28The%20rustic%20Pipes%20of%20Russia%29%20-%20Clarke%20Edward%20Daniel%20-%201810.jpg
http://www.wikidata.org/entity/Q2482031,tubax,http://commons.wikimedia.org/wiki/Special:FilePath/Tubax%20pic.jpg
http://www.wikidata.org/entity/Q2066397,ching,http://commons.wikimedia.org/wiki/Special:FilePath/Ching%20%28musical%20instrument%29.jpg
http://www.wikidata.org/entity/Q1757934,pitch pipe,http://commons.wikimedia.org/wiki/Special:FilePath/Czechoslovakian%20Pitch%20Pipe.jpg
http://www.wikidata.org/entity/Q1685320,willow flute,http://commons.wikimedia.org/wiki/Special:FilePath/Willow%20whistle.jpg
http://www.wikidata.org/entity/Q1808578,lutes,http://commons.wikimedia.org/wiki/Special:FilePath/NationalGallery%202-8-19%201.jpg
http://www.wikidata.org/entity/Q2606162,Byzantine lyra,http://commons.wikimedia.org/wiki/Special:FilePath/Gdulka-bow%20copy.jpg
http://www.wikidata.org/entity/Q1888789,xaphoon,http://commons.wikimedia.org/wiki/Special:FilePath/Xaphoon%20005.jpg
http://www.wikidata.org/entity/Q2141273,square piano,http://commons.wikimedia.org/wiki/Special:FilePath/Muzeum%20Su%C5%82kowskich%20-%20zabytkowy%20fortepian.JPG
http://www.wikidata.org/entity/Q2365138,muselar virginal,http://commons.wikimedia.org/wiki/Special:FilePath/Muselaar.jpg
http://www.wikidata.org/entity/Q2145031,Appalachian dulcimer,http://commons.wikimedia.org/wiki/Special:FilePath/Dulcimershapes.jpg
http://www.wikidata.org/entity/Q1818477,piffero,http://commons.wikimedia.org/wiki/Special:FilePath/Piffero%2020090502.jpg
http://www.wikidata.org/entity/Q2372035,pinkillu,http://commons.wikimedia.org/wiki/Special:FilePath/Pinquillo.jpg
http://www.wikidata.org/entity/Q2598017,reclam de xeremies,http://commons.wikimedia.org/wiki/Special:FilePath/Reclam%20de%20xeremia.jpg
http://www.wikidata.org/entity/Q1740479,khene,http://commons.wikimedia.org/wiki/Special:FilePath/Khene.jpg
http://www.wikidata.org/entity/Q1889070,mandocello,http://commons.wikimedia.org/wiki/Special:FilePath/Gibson-mandolin-orchestra.jpg
http://www.wikidata.org/entity/Q2595197,kanklės,http://commons.wikimedia.org/wiki/Special:FilePath/%C4%AEvairias%20auk%C5%A1tai%C4%8Di%C5%B3%20ir%20%C5%BEemai%C4%8Di%C5%B3%20kankl%C4%97s%20%28LNM%29.jpg
